name,address,latitude,longitude,operating_hours,source
남대문로5가점,"중구 세종대로 8-1, (남대문로5가)",37.557567937666214,126.97339543600133,24시간,climate_shelter
경희당점,종로구 경희궁길 36 (신문로2가),37.572882662688514,126.97003193800425,24시간,climate_shelter
동숭아트점,종로구 동숭길 114 (동숭동) 1층 CU,37.58318972069427,127.00383330800078,24시간,climate_shelter
동묘토성점,종로구 지봉로4길 21,37.57132312468373,127.0169862720035,24시간,climate_shelter
행당삼부소월점,성동구 왕십리로 284 (행당동) 1층 CU,37.55971923267574,127.03688854499921,24시간,climate_shelter
자양차이나점,광진구 뚝섬로23가길 17 1층 CU,37.53803442364836,127.06540240899847,24시간,climate_shelter
전농우성점,"동대문구 사가정로 190, 상가(전농동, 전농우성아파트) 2층",37.57807510368914,127.06638489599978,24시간,climate_shelter
장안관광호텔점,"동대문구 천호대로 377, (장안동)",37.56233426367706,127.06098863800156,24시간,climate_shelter
군자초교점,동대문구 천호대로77길 22 1층 CU,37.5631275786794,127.06139116000016,24시간,climate_shelter
답십리점,동대문구 답십리동 서울시립대로2길 60 (답십리동) 1층 CU,37.57253573568366,127.04895290700253,24시간,climate_shelter
CU중랑동부점,"중랑구 중랑천로10길 48, (면목동)",37.59210131470713,127.07569547000246,24시간,climate_shelter
망우경남점,중랑구 양원역로 37 경남아파트 1층 1동 1호 1층 CU,37.60425767771968,127.10644202599806,24시간,climate_shelter
CU안암센트럴점,성북구 고려대로28길 16 안암랜드빌딩 (안암동5가),37.58556072869521,127.03060194600403,24시간,climate_shelter
동선대로점,성북구 동소문로27길 1 (동선동4가) 1층 CU,37.594648602713264,127.01882313500191,24시간,climate_shelter
창동그랜드점,도봉구 해등로 119 (창동),37.654202803773764,127.04058058300161,24시간,climate_shelter
도봉무수골점,도봉구 도봉로173길 40 (도봉동),37.67965179279984,127.04153193100366,24시간,climate_shelter
방학삼익점,도봉구 도당로 36 1층 CU,37.66121880778371,127.03500812800291,24시간,climate_shelter
상계불암점,노원구 덕릉로94길 21 상계불암대림아파트 1층 CU,37.663548717779186,127.07663115600106,24시간,climate_shelter
중계주공3&4단지점,노원구 한글비석로 325 1층 CU,37.65643470777536,127.07772090000354,24시간,climate_shelter
서대문센트럴점,서대문구 이화여대8길 62 (북아현동) 두산아파트 B1층 상가동 05호,37.55965076866771,126.94989758700163,24시간,climate_shelter
신촌르메이에르점,"서대문구 신촌로 127, 메이에르타 (창천동)",37.55646401766897,126.93999245100564,24시간,climate_shelter
마포아이비점,"마포구 서강로 136 (노고산동, 아이비타워) 지하1층 B101호",37.554106888666574,126.93580122999576,24시간,climate_shelter
마포센트럴점,마포구 대흥로24길 7 (대흥동) NK빌딩 1층,37.55446782166481,126.94644985799768,24시간,climate_shelter
홍대상상점,마포구 잔다리로 25 (서교동) 1층 1동 101호,37.55084558166434,126.9200695519971,24시간,climate_shelter
신목동점,양천구 신목로5길 13 1층 CU,37.51762341462536,126.87247712199671,24시간,climate_shelter
방화리치점,강서구 방화동로 107 (방화동) 1층 CU,37.56996281868532,126.81261195099577,24시간,climate_shelter
관악푸른점,"관악구 낙성대역길 61 (봉천동, 킹스빌리지) 킹스빌리지 1층",37.475245883581366,126.96249031499505,24시간,climate_shelter
관악우체국점,관악구 남부순환로187길 9 (신림동) 1층 CU,37.48526626558812,126.93336730400472,24시간,climate_shelter
관악인헌길점,관악구 인헌12길 42 태양빌라 1층 CU,37.47076889257384,126.96503721000438,24시간,climate_shelter
CU상도삼호점,동작구 상도로 407-5 삼호아파트 상가동 지하1층 101호,37.493259426600616,126.95662989100155,24시간,climate_shelter
방배롯데캐슬점,서초구 방배중앙로29길 25 (방배동) 1층 CU,37.496400787605445,126.98403393800047,24시간,climate_shelter
서초센트럴점,서초구 반포대로18길 36 (서초동) 서초센트럴아이파크 상가 1층 CU,37.48721335659873,127.01149278399929,24시간,climate_shelter
역삼점,"강남구 테헤란로51길 10, (역삼동)",37.5047872346116,127.0469938019959,24시간,climate_shelter
BGF사옥점,강남구 테헤란로63길 9,37.505787665612495,127.05011125500504,24시간,climate_shelter
논현역드림점,"강남구 강남대로 570, (논현동)",37.51284422162065,127.02095522999726,24시간,climate_shelter
타워팰리스점,"강남구 언주로30길 56, 상가시설내 104(도곡동, 타워팰리스)",37.488625328595774,127.05408188200093,24시간,climate_shelter
문정훼밀리점,송파구 중대로 60-6 (문정동),37.49124903259689,127.11565246700022,24시간,climate_shelter
마천중앙점,송파구 마천로43길 32-1,37.499304170606344,127.15021901800067,24시간,climate_shelter
마천파크점,송파구 성내천로47길 23 경진빌딩 (마천동) 경진빌딩,37.495140107601046,127.1577904510046,24시간,climate_shelter
성내시네마점,강동구 올림픽로62길 23 1층 CU,37.5365577946516,127.12414962600049,24시간,climate_shelter
GS25건국점,서울 광진구 광나루로24길 14,37.54564597065622,127.07624843599764,24시간,climate_shelter
GS25월계성북역점,노원구 석계로 103(월계1동 410-7),37.62287566273489,127.06071902599867,24시간,climate_shelter
GS25홍은중앙로점,"서대문구 홍은중앙로 115, 1층 (홍은동 9-307)",37.60073155671242,126.94875858000017,24시간,climate_shelter
GS25목동대일점,"양천구 목동중앙남로11길 26, 1층 (목3동 719-27)",37.539372028650654,126.86452092299871,24시간,climate_shelter
GS25발산행복점,"강서구 강서로50길 16, 1층 (내발산동 665)",37.55515574866397,126.83814484299741,24시간,climate_shelter
GS25발산사랑점,"강서구 우장산로2길 21, 1층 (내발산동 670-50)",37.55380416966782,126.8376648299948,24시간,climate_shelter
GS25염창행복점,"강서구 공항대로81길 35, 1층 103호 (염창동 262, 염창투웨니퍼스트)",37.54876243866409,126.87598075900556,24시간,climate_shelter
GS25강서퍼스트점,"강서구 마곡중앙2로 35, 상가 105호, 106호 (마곡동 800-15)",37.55798909167088,126.8306236230014,24시간,climate_shelter
GS25고척사랑점,"구로구 경인로47다길 8, 1층 101호 (고척1동 46-21)",37.503406898610834,126.86415085600171,24시간,climate_shelter
GS25당산스타점,"영등포구 영신로 219, 106호(당산동4가 1-2, 코오롱스타폴리스)",37.527388757635364,126.90284337600227,24시간,climate_shelter
GS25대림그랜드점,"영등포구 대림로 198, 101호 (대림동 689-1, 대경빌딩)",37.49850260160427,126.89862643799849,24시간,climate_shelter
GS25더관악점,"관악구 남부순환로 1599-3, 1층 (신림동 1433-51)",37.48451607059543,126.92825925499977,24시간,climate_shelter
GS25개포럭키점,강남구 개포로20길 12(개포4동 1232),37.47793568558385,127.04726125199791,24시간,climate_shelter
GS25도곡신호점,"강남구 도곡로 184, 1층 101호 (도곡1동 544, 신호빌딩)",37.491708443599805,127.0397372739997,24시간,climate_shelter
GS25DXLAB점,"강남구 테헤란로 223, 1층 101호 (역삼동 677-25, 큰길타워빌딩)",37.5024177436079,127.04066585399771,24시간,climate_shelter
GS25역삼홍인점,"강남구 봉은사로30길 43, 지하1층 (역삼동 666-15)",37.50475389361545,127.03624062099931,24시간,climate_shelter
GS25파르나스타워점,"강남구 테헤란로 521, 1층 (T1) (삼성동 159-8)",37.509174516615914,127.06062524599437,24시간,climate_shelter
GS25강남동원점,"강남구 테헤란로77길 7(삼성2동 143-28, 동원빌딩)",37.50692619361854,127.05449583800458,24시간,climate_shelter
압구정갤러리아,서울 강남구 압구정로 344(신사동),37.52770121863517,127.03985032500478,09~16시,climate_shelter
신한은행(신사동),서울특별시 강남구 강남대로 606,37.51583019762723,127.02014698200273,09~16시,climate_shelter
압구정역,서울특별시 강남구 압구정로 152,37.52560718763419,127.0261063790038,09~16시,climate_shelter
압구정중앙,서울특별시 강남구 압구정로 220,37.52831583963998,127.03154116399556,09~16시,climate_shelter
학동,서울특별시 강남구 도산대로 221,37.52103642063192,127.03090220400543,09~16시,climate_shelter
영동,"서울특별시 강남구 언주로 709,(송암빌딩)",37.516791525627106,127.03492277100196,09~16시,climate_shelter
도산대로,서울특별시 강남구 도산대로 318,37.521841923631804,127.03689511200392,09~16시,climate_shelter
청담동,서울 강남구 도산대로 506,37.523938217635724,127.04824439599625,09~16시,climate_shelter
강남구청역,서울특별시 강남구 학동로 402,37.51697594562229,127.04178903099856,09~16시,climate_shelter
무역센터금융센터,서울 강남구 영동대로 513(삼성동),37.51201834861671,127.05903701899686,09~16시,climate_shelter
삼성역,서울특별시 강남구 테헤란로 516,37.507412812616984,127.06007925500445,09~16시,climate_shelter
봉은사로,서울특별시 강남구 봉은사로 609,37.51474428362434,127.06148832800372,09~16시,climate_shelter
테헤란로금융센터,"서울특별시 강남구 테헤란로 429,(원방빌딩)",37.506443723613636,127.05393738399677,09~16시,climate_shelter
선릉,"서울특별시 강남구 테헤란로 329,(삼흥빌딩)",37.50453281261499,127.04769386799657,09~16시,climate_shelter
선릉중앙,"서울특별시 강남구 테헤란로 410,(금강타워)",37.504555697611735,127.05072938699442,09~16시,climate_shelter
논현동,서울특별시 강남구 강남대로 468,37.504155757610995,127.02514549700149,09~16시,climate_shelter
강남중앙,서울특별시 강남구 테헤란로 146,37.500016865608885,127.03547099799637,09~16시,climate_shelter
GS타워,"서울특별시 강남구 논현로 508,(GS강남타워)",37.50200178061456,127.03747601000288,09~16시,climate_shelter
대치동,서울특별시 강남구 삼성로 238,37.49861089160495,127.06140623099465,09~16시,climate_shelter
대치역,서울특별시 강남구 삼성로 150(대치동),37.494230415602814,127.07042564300227,09~16시,climate_shelter
일원역,"서울특별시 강남구 일원로 120,(극동,현대아파트단지상가)",37.48481786559337,127.08316566500325,09~16시,climate_shelter
삼성서울병원,서울 강남구 일원로 81,37.48852150659324,127.08667125900547,09~16시,climate_shelter
도곡,"서울특별시 강남구 역삼로 310,(한솔필리아)",37.49921638460509,127.04843592199947,09~16시,climate_shelter
개포동,"서울특별시 강남구 개포로 307,(우성아파트단지상가)",37.48386101159131,127.05697701599874,09~16시,climate_shelter
도곡역,서울특별시 강남구 남부순환로 2912,37.490716179601264,127.05612503300047,09~16시,climate_shelter
군인공제회관,"서울특별시 강남구 남부순환로 2806,(군인공제회관)",37.48911294159503,127.05293379199982,09~16시,climate_shelter
반포남금융센터,서울특별시 서초구 서초중앙로 238,37.50279218160734,127.01197849599765,09~16시,climate_shelter
반포중앙,서울 서초구 잠원로3길 40(잠원동),37.508254379614634,127.00364425199939,09~16시,climate_shelter
잠원동,"서울특별시 서초구 잠원로14길 29,(롯데복지센터빌딩)",37.51785572262902,127.0154624249961,09~16시,climate_shelter
반포서래,서울특별시 서초구 서래로 23,37.49711909060742,126.99808210800289,09~16시,climate_shelter
반포래미안,"서울특별시 서초구 반포대로 287,(래미안퍼스티지중심상가)",37.50432802461095,127.00108835499626,09~16시,climate_shelter
서초중앙,서울특별시 서초구 효령로 285,37.48514642559173,127.01535879900193,09~16시,climate_shelter
서초동,서울특별시 서초구 반포대로 101,37.489314966599636,127.00855224500108,09~16시,climate_shelter
교대역,서울특별시 서초구 서초대로 314,37.493892035602066,127.01607663500427,09~16시,climate_shelter
강남역금융센터,서울특별시 서초구 서초대로 398,37.496636057603325,127.02510449500234,09~16시,climate_shelter
역삼동,"서울특별시 강남구 강남대로 314,(서우빌딩)",37.49133349159537,127.03171174600524,09~16시,climate_shelter
강남대로,서울 서초구 강남대로 327(대륭서초타워),37.49206403159513,127.02979585099551,09~16시,climate_shelter
양재역금융센터,"서울특별시 강남구 강남대로 240,(SK허브프리모)",37.485276419594314,127.03438550699751,09~16시,climate_shelter
양재동,"서울특별시 서초구 논현로 87,(삼호물산빌딩)",37.47756268458539,127.04421440200304,09~16시,climate_shelter
현대모터타운,"서울특별시 서초구 헌릉로 12,(현대기아자동차빌딩)",37.463673489565416,127.04204266900156,09~16시,climate_shelter
방배,서울특별시 서초구 방배로 148,37.48720580159059,126.99428929599927,09~16시,climate_shelter
이수역,서울특별시 서초구 서초대로 6,37.48519553059007,126.98299202100506,09~16시,climate_shelter
사당,서울특별시 동작구 동작대로 35,37.479618413582735,126.98135702200108,09~16시,climate_shelter
동부법원,서울 송파구 법원로 101(문정동),37.48424429459255,127.12012904499964,09~16시,climate_shelter
남부법원,서울특별시 양천구 신월로 386,37.521644902635295,126.86360852900552,09~16시,climate_shelter
법조타운,"서울특별시 서초구 법원로 15,(정곡빌딩)",37.49416067459985,127.01000043599657,09~16시,climate_shelter
서부법원,"서울특별시 마포구 마포대로 174,(서울서부지원)",37.5491142766577,126.95558786500347,09~16시,climate_shelter
상봉역금융센터,서울특별시 중랑구 면목로 460,37.59304085770478,127.08660945300205,09~16시,climate_shelter
장한평역금융센터,서울특별시 동대문구 천호대로 425,37.561815942674585,127.06646858100288,09~16시,climate_shelter
답십리,서울특별시 동대문구 전농로 22,37.56671078967737,127.05673888200383,09~16시,climate_shelter
장안동,"서울 동대문구 장한로 119(장안동,장안삼성쉐르빌)",37.57143783768288,127.07012843900372,09~16시,climate_shelter
사가정역,서울특별시 중랑구 면목로 342,37.58240079069394,127.08879134199945,09~16시,climate_shelter
중화역,서울특별시 중랑구 동일로 796,37.60148622371629,127.07998322599845,09~16시,climate_shelter
뚝섬역금융센터,서울 성동구 아차산로 33,37.54721337765498,127.04832881100505,09~16시,climate_shelter
행당동,서울특별시 성동구 고산자로 202,37.55824630566681,127.03440714399659,09~16시,climate_shelter
성수동,서울특별시 성동구 아차산로7길 21,37.54713781765592,127.05479718099816,09~16시,climate_shelter
성동,서울특별시 중구 왕십리로 407,37.564746298678934,127.025144234998,09~16시,climate_shelter
한양대학교,"서울특별시 성동구 마조로 22-2,(한양대학교 동문회관)",37.559492166672634,127.04134086499626,09~16시,climate_shelter
스타시티금융센터,"서울특별시 광진구 아차산로 272,(스타시티)",37.53841317365038,127.07319418899489,09~16시,climate_shelter
군자역,서울특별시 광진구 천호대로 553,37.557412580669805,127.07992048999483,09~16시,climate_shelter
테크노마트,"서울특별시 광진구 광나루로56길 85,(테크노마트)",37.535652448645905,127.0957406030001,09~16시,climate_shelter
자양동,서울특별시 광진구 자양로 95,37.536235845647035,127.08319830800515,09~16시,climate_shelter
광장동,서울특별시 광진구 아차산로 506,37.54149000764927,127.0977255639945,09~16시,climate_shelter
건국대학교,"서울특별시 광진구 능동로 120,(건국대학교)",37.543416620654874,127.07818913100486,09~16시,climate_shelter
잠실금융센터,"서울특별시 송파구 올림픽로 319,(새마을교통회관)",37.515631065627595,127.10560102800136,09~16시,climate_shelter
서잠실,"서울특별시 송파구 올림픽로 106,(상록빌딩)",37.51137369862109,127.08256298500561,09~16시,climate_shelter
잠실나루역,"서울특별시 송파구 올림픽로 435,(파크리오아파트)",37.51914963262894,127.10523729299929,09~16시,climate_shelter
잠실롯데캐슬,"서울특별시 송파구 올림픽로 269,(롯데캐슬프라자)",37.514457226624984,127.10057284299714,09~16시,climate_shelter
갤러리아팰리스,"서울특별시 송파구 올림픽로 212,(갤러리아팰리스단지상가)",37.51139108661602,127.09355468000484,09~16시,climate_shelter
가락동금융센터,서울 송파구 송파대로 268(가락동),37.493720653597826,127.11834620700076,09~16시,climate_shelter
잠실남,"서울특별시 송파구 석촌호수로 133,(레이크팰리스단지상가)",37.50765210261235,127.09178746199491,09~16시,climate_shelter
오금동,"서울특별시 송파구 오금로35길 17,(현대아파트)",37.50400640361254,127.12569868099736,09~16시,climate_shelter
송파,서울특별시 송파구 송파대로 345(가락동),37.497607840602996,127.10249459499778,09~16시,climate_shelter
강동금융센터,"서울특별시 강동구 올림픽로 674,(로석빌딩)",37.541463651656315,127.12479497299867,09~16시,climate_shelter
길동,서울특별시 강동구 양재대로 1464,37.536520244649175,127.1397873080049,09~16시,climate_shelter
풍납동,서울특별시 송파구 토성로 58,37.52902064564096,127.11607447000019,09~16시,climate_shelter
둔촌동,서울특별시 강동구 양재대로 1315,37.5238376446379,127.13429327899819,09~16시,climate_shelter
고덕동,서울 강동구 고덕로 353(고덕동),37.55723610267348,127.16468304199508,09~16시,climate_shelter
명일역,서울특별시 강동구 구천면로 427,37.55051753866279,127.14612167999711,09~16시,climate_shelter
굽은다리역,서울 강동구 양재대로 1568(명일동),37.54539332066089,127.14320754000471,09~16시,climate_shelter
문정역금융센터,서울 송파구 송파대로 167,37.48466685058814,127.12086583300128,09~16시,climate_shelter
올림픽선수촌,"서울 송파구 양재대로 1222(방이동/중심상가,A상가)",37.51577632362677,127.13148624399855,09~16시,climate_shelter
개롱역,"서울특별시 송파구 오금로 396,(에스케이허브파크)",37.497954369604976,127.1342240050003,09~16시,climate_shelter
신내동,"서울특별시 중랑구 봉화산로 194,(신아타운)",37.606439423721135,127.0946769970055,09~16시,climate_shelter
한남동금융센터,"서울특별시 용산구 한남대로 59,(남한빌딩)",37.5340066206435,127.00670112700112,09~16시,climate_shelter
용산전자,서울특별시 용산구 원효로 153,37.534967131643285,126.95992752299446,09~16시,climate_shelter
이태원,"서울특별시 용산구 이태원로 179,(헤밀톤호텔)",37.534726107646485,126.99416740300208,09~16시,climate_shelter
동부이촌동,서울특별시 용산구 이촌로 293,37.518480683630926,126.97941992599972,09~16시,climate_shelter
용산,서울 용산구 한강대로 95,37.52884898464045,126.9666286230033,09~16시,climate_shelter
공덕금융센터,"서울 마포구 백범로 192,(S-OIL본사 사옥2층)",37.54323672465643,126.95160559700484,09~16시,climate_shelter
마포,"서울특별시 마포구 마포대로 136,(지방재정공제회관)",37.546382703655105,126.95325905800507,09~16시,climate_shelter
대흥역,서울특별시 마포구 백범로 88,37.547946127660026,126.94111155099516,09~16시,climate_shelter
마포중앙,"서울특별시 마포구 마포대로 68,(마포아크로타워,신한은행마포중앙)",37.541342225652976,126.94889748099786,09~16시,climate_shelter
숙명여자대학교,서울특별시 용산구 청파로47가길 6,37.544630974653025,126.96671347400058,09~16시,climate_shelter
광화문,서울특별시 중구 세종대로 135-5,37.56861226267968,126.97645436699734,09~16시,climate_shelter
효자동,서울특별시 종로구 자하문로 61,37.58133237769411,126.97061006099834,09~16시,climate_shelter
경희궁,"서울특별시 종로구 새문안로3길 23,(경희궁의아침4단지4단지교보문고사옥)",37.57263076768276,126.97244086499563,09~16시,climate_shelter
상암동금융센터,"서울특별시 마포구 월드컵북로 361,(DMC이안상암2단지)",37.57710625269471,126.89140638199466,09~16시,climate_shelter
서교동,서울특별시 마포구 양화로 111,37.55379263866357,126.91910972699641,09~16시,climate_shelter
합정역,서울 마포구 월드컵로3길 14(합정동),37.55103592466157,126.91234368700269,09~16시,climate_shelter
홍익대학교,서울 마포구 와우산로 94(상수동),37.54953517366357,126.92472227299952,09~16시,climate_shelter
구파발역금융센터,서울 은평구 진관2로 15-8,37.63540805975543,126.91956761300312,09~16시,climate_shelter
남가좌동,서울 서대문구 수색로 56,37.57091156368162,126.91224578100221,09~16시,climate_shelter
연신내,서울특별시 은평구 통일로 845,37.61856688673876,126.92105498700417,09~16시,climate_shelter
응암동,"서울특별시 은평구 은평로 136,(은경빌딩)",37.60027541271466,126.92304283300086,09~16시,climate_shelter
불광동,서울 은평구 통일로 730,37.61084394272509,126.930104749003,09~16시,climate_shelter
충정로금융센터,"서울특별시 서대문구 충정로 8,(종근당빌딩)",37.55967420167612,126.96320237400555,09~16시,climate_shelter
서대문역,서울특별시 서대문구 충정로 77,37.565542536673725,126.96598329100232,09~16시,climate_shelter
이대역,서울특별시 서대문구 신촌로 183,37.55706352467042,126.94630712800132,09~16시,climate_shelter
신촌,서울특별시 마포구 신촌로 94,37.554995307667845,126.93600209400299,09~16시,climate_shelter
홍제동,"서울특별시 서대문구 통일로 433,(조이빌딩)",37.58758035370378,126.94508137000071,09~16시,climate_shelter
이화여자대학교,"서울특별시 서대문구 이화여대길 52,(ECC관)",37.563424367678635,126.94758777799957,09~16시,climate_shelter
역촌동,"서울특별시 은평구 연서로 73,(금현빌딩)",37.605598149721466,126.91509295499485,09~16시,climate_shelter
보라매역금융센터,서울특별시 동작구 상도로 1,37.500237809604926,126.92074964199666,09~16시,climate_shelter
서울대역센터,서울특별시 관악구 남부순환로 1778,37.48152878058574,126.94749770600563,09~16시,climate_shelter
상도역,서울특별시 동작구 상도로 241,37.50533611961269,126.94557509199512,09~16시,climate_shelter
노량진역,"서울특별시 동작구 만양로 105,(한교고시학원)",37.512918975621936,126.94399917600266,09~16시,climate_shelter
보라매,"서울특별시 동작구 보라매로5가길 24,(보라매나산스위트)",37.49041818359877,126.92391414099737,09~16시,climate_shelter
서울대학교,"서울특별시 관악구 관악로 1,(서울대학교 학생회관)",37.459141062563,126.95068706299789,09~16시,climate_shelter
독산동금융센터,서울특별시 금천구 시흥대로 446,37.473278704576146,126.89878497300414,09~16시,climate_shelter
구로디지털금융센터,"서울특별시 구로구 디지털로 272,(한신아이티타워ITTOWER)",37.48250835359099,126.89443443500197,09~16시,climate_shelter
대림동,서울특별시 영등포구 시흥대로 617,37.4876489835925,126.90484877099526,09~16시,climate_shelter
시흥동,서울특별시 금천구 시흥대로 230,37.45442827555553,126.90124943400296,09~16시,climate_shelter
구로역금융센터,서울 구로구 경인로 557(구로동),37.503117030609715,126.87901657399605,09~16시,climate_shelter
개봉동,서울특별시 구로구 경인로 323,37.497649337604464,126.85616529999534,09~16시,climate_shelter
중앙유통단지,"서울특별시 구로구 경인로53길 15,(중앙유통단지업무)",37.50203222760883,126.87611712899712,09~16시,climate_shelter
디지털중앙,"서울특별시 금천구 가산디지털1로 186,(제이플라츠)",37.48191517959161,126.8815966169988,09~16시,climate_shelter
